G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,YEAR,Made_Tournament,CONF_A10,CONF_ACC,CONF_AE,CONF_ASun,CONF_Amer,CONF_B10,CONF_B12,CONF_BE,CONF_BSky,CONF_BSth,CONF_BW,CONF_CAA,CONF_CUSA,CONF_Horz,CONF_Ivy,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_P12,CONF_Pat,CONF_SB,CONF_SC,CONF_SEC,CONF_SWAC,CONF_Slnd,CONF_Sum,CONF_WAC,CONF_WCC
0.875,0.7761194029850746,1.0,0.2610497237569058,0.9760497995357671,0.6937500000000001,0.07638888888888973,0.27135678391959783,0.46759259259259256,0.8981481481481481,0.6740797546012267,0.624277456647399,0.6574394463667816,0.6988636363636362,0.09117647058823541,0.631756756756757,0.32812499999999956,0.43055555555555536,0.8206521739130436,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.375,0.6865671641791045,0.6781914893617023,0.29972375690607755,0.8407891960329184,0.7749999999999999,0.4236111111111116,0.4221105527638189,1.0,0.712962962962963,0.6004601226993864,0.48940269749518306,0.6366782006920413,0.7897727272727271,0.5029411764705887,0.6520270270270272,0.34374999999999956,0.43055555555555536,0.6521739130434783,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.625,0.7164179104477612,0.5505319148936172,0.1919889502762433,0.8354083139902932,0.5750000000000002,0.24305555555555625,0.512562814070352,0.46759259259259256,0.4907407407407409,0.2016871165644174,0.7398843930635839,0.38062283737024205,0.6193181818181817,0.15000000000000036,0.4831081081081079,0.5078125,0.4513888888888893,0.75,0.0,Made Tournament,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5416666666666665,0.5671641791044776,0.7739361702127665,0.3107734806629838,0.8855243722304283,0.5437500000000002,0.4583333333333339,0.40201005025125625,0.3657407407407407,0.8703703703703702,0.4041411042944787,0.5587668593448942,0.36678200692041507,0.5568181818181817,0.42647058823529393,0.5236486486486487,0.546875,0.2986111111111107,0.7336956521739131,0.0,Made Tournament,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.45833333333333304,0.6865671641791045,0.5265957446808507,0.37430939226519344,0.6556235492719983,0.6125000000000003,0.2916666666666674,0.38190954773869357,0.5046296296296295,0.7731481481481481,0.31211656441717817,0.40847784200385373,0.20069204152249132,0.5738636363636362,0.2735294117647058,0.6722972972972974,0.4453125,0.4027777777777777,0.6548913043478262,0.0,Made Tournament,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.625,0.6268656716417911,0.670212765957447,0.21685082872928207,0.8856298797214602,0.4312499999999999,0.15277777777777857,0.2814070351758795,0.6805555555555556,0.8611111111111112,0.5943251533742331,0.4470134874759155,0.17993079584775074,0.40340909090909083,0.008823529411764675,0.5101351351351351,0.5703125000000004,0.2777777777777777,0.6929347826086957,0.0,Made Tournament,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.625,0.5970149253731344,0.5718085106382977,0.32458563535911633,0.7440388267566997,0.2875000000000001,0.20833333333333393,0.03015075376884435,0.3009259259259258,0.5092592592592595,0.5391104294478528,0.19267822736030826,0.23875432525951545,0.2443181818181812,0.30294117647058805,0.43581081081081097,0.21874999999999956,0.3125,0.6820652173913044,0.0,Made Tournament,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.45833333333333304,0.4776119402985075,0.4813829787234045,0.46270718232044183,0.513821481325174,0.5687500000000001,0.29861111111111205,0.3718592964824119,0.27314814814814814,0.6296296296296298,0.4041411042944787,0.6050096339113682,0.46712802768166073,0.6193181818181817,0.4205882352941175,0.46959459459459474,0.21874999999999956,0.41666666666666696,0.4565217391304348,0.0,Made Tournament,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.6268656716417911,0.7606382978723407,0.37983425414364635,0.837096433846803,0.7562500000000001,0.5555555555555558,0.10050251256281406,0.45833333333333326,0.31018518518518534,0.3366564417177915,0.23892100192678223,0.17993079584775074,0.6818181818181817,0.585294117647059,0.7263513513513513,0.4921875,0.2986111111111107,0.7065217391304348,0.0,Made Tournament,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.835820895522388,1.0,0.28591160220994505,0.9666596328339312,0.8687499999999999,0.0,0.4120603015075379,0.1157407407407407,0.8796296296296298,0.20782208588957074,0.323699421965318,0.4256055363321798,0.6136363636363633,0.03235294117647092,1.0,0.20312499999999956,0.3888888888888884,0.8804347826086958,0.0,Made Tournament,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.746268656716418,0.8617021276595747,0.2140883977900554,0.9548427938383625,0.7000000000000002,0.06250000000000044,0.4221105527638189,0.06944444444444442,0.7824074074074074,0.15260736196319047,0.531791907514451,0.21799307958477498,0.6931818181818179,0.10294117647058831,0.6385135135135136,0.23437499999999956,0.47916666666666696,0.8043478260869565,0.0,Made Tournament,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.625,0.5970149253731344,0.917553191489362,0.37430939226519344,0.913483857353872,0.5750000000000002,0.5416666666666674,0.512562814070352,0.6342592592592593,1.0,0.48389570552147254,0.6551059730250484,0.5813148788927334,0.5227272727272725,0.4676470588235295,0.685810810810811,0.6640625,0.375,0.7798913043478262,0.0,Made Tournament,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.625,0.5671641791044776,0.7287234042553195,0.2748618784530388,0.8821481325174088,0.4375,0.29861111111111205,0.19095477386934667,0.5138888888888888,0.5833333333333335,0.6802147239263803,0.689788053949904,0.5743944636678198,0.44886363636363624,0.2735294117647058,0.46283783783783816,0.4765625,0.2986111111111107,0.7717391304347827,0.0,Made Tournament,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5416666666666665,0.5373134328358209,0.7526595744680851,0.36602209944751385,0.8399451361046634,0.4750000000000001,0.43055555555555625,0.4321608040201006,0.5601851851851851,0.6111111111111112,0.6986196319018403,0.7938342967244705,0.38408304498269885,0.48863636363636376,0.355882352941177,0.49662162162162193,0.5625,0.3611111111111116,0.720108695652174,0.0,Made Tournament,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.746268656716418,0.7978723404255321,0.13121546961325992,0.9632833931209115,0.4624999999999999,0.34722222222222276,0.6532663316582916,1.0,1.0,0.37960122699386534,0.9479768786127172,1.0,0.5511363636363633,0.38529411764705923,0.3547297297297298,0.3671875,0.6180555555555562,0.8858695652173914,0.0,Made Tournament,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.708333333333333,0.7164179104477612,0.6914893617021276,0.15883977900552537,0.9229795315467397,0.4624999999999999,0.13888888888888928,0.5929648241206029,0.6064814814814814,0.7685185185185186,0.60659509202454,0.7244701348747593,0.4152249134948094,0.4659090909090904,0.1852941176470586,0.5033783783783785,0.25781249999999956,0.5833333333333339,0.828804347826087,0.0,Made Tournament,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5416666666666665,0.6567164179104478,0.4494680851063828,0.38259668508287303,0.5626714496729267,0.7562500000000001,0.2777777777777781,0.613065326633166,0.24537037037037046,0.36111111111111116,0.2875766871165646,0.9287090558766864,0.21799307958477498,0.8352272727272725,0.23823529411764754,0.5574324324324325,0.5625,0.39583333333333304,0.5842391304347826,0.0,Made Tournament,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5416666666666665,0.5671641791044776,0.43617021276595747,0.37983425414364635,0.5508546106773581,0.4500000000000002,0.40972222222222276,0.512562814070352,0.8564814814814814,0.6250000000000002,0.5145705521472392,0.7784200385356457,0.38754325259515565,0.5454545454545454,0.6441176470588239,0.3277027027027031,0.09374999999999956,0.625,0.5135869565217391,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.45833333333333304,0.6567164179104478,0.6569148936170213,0.4212707182320443,0.7301118379404937,0.5500000000000003,0.28472222222222276,0.2412060301507537,0.6435185185185184,0.6481481481481484,0.5636503067484664,0.5394990366088634,1.0,0.5909090909090908,0.2911764705882356,0.4831081081081079,0.42968749999999956,0.645833333333333,0.6657608695652174,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.708333333333333,0.5970149253731344,0.5877659574468086,0.5124309392265194,0.576387423507069,0.4624999999999999,0.5625000000000004,0.23115577889447247,0.7546296296296298,0.5925925925925926,0.6802147239263803,0.7938342967244705,0.4844290657439443,0.44886363636363624,0.5205882352941176,0.5236486486486487,0.6171875,1.0,0.5625,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.625,0.6268656716417911,0.646276595744681,0.45441988950276224,0.6917071112048956,0.7124999999999999,0.37500000000000044,0.4120603015075379,0.5787037037037037,0.5138888888888891,0.6188650306748467,0.4161849710982659,0.5017301038062281,0.6761363636363633,0.28529411764705914,0.6587837837837838,0.578125,0.7361111111111116,0.5869565217391305,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.708333333333333,0.5373134328358209,0.5398936170212765,0.46270718232044183,0.5781810508546107,0.4500000000000002,0.44444444444444464,0.5326633165829147,0.4398148148148149,0.6342592592592593,0.477760736196319,0.7707129094412335,0.5536332179930792,0.47727272727272707,0.44999999999999973,0.43581081081081097,0.46093749999999956,0.7569444444444455,0.5271739130434783,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.45833333333333304,0.5671641791044776,0.3563829787234041,0.603591160220994,0.2478370964338468,0.26875000000000027,0.36111111111111205,0.522613065326633,0.3472222222222221,0.7592592592592593,0.38573619631901845,0.7591522157996149,0.4809688581314877,0.3806818181818179,0.3735294117647059,0.21959459459459474,0.42187499999999956,0.6875000000000009,0.5135869565217391,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.625,0.6567164179104478,0.5718085106382977,0.3991712707182318,0.6731377927832876,0.375,0.37500000000000044,0.16080402010050254,0.7453703703703705,0.550925925925926,0.5391104294478528,0.620423892100193,0.8512110726643596,0.3636363636363633,0.42647058823529393,0.4831081081081079,0.35937499999999956,0.541666666666667,0.6603260869565217,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.708333333333333,0.44776119402985076,0.49468085106382986,0.6477900552486182,0.3413167334880776,0.5562499999999999,0.7222222222222223,0.6733668341708541,0.5231481481481484,0.6388888888888888,0.5575153374233128,0.9788053949903666,0.32871972318339093,0.5909090909090908,0.7147058823529413,0.5033783783783785,0.625,0.5902777777777777,0.37771739130434784,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.708333333333333,0.7164179104477612,0.8324468085106385,0.27762430939226546,0.9238235914749947,0.7000000000000002,0.19444444444444553,0.47236180904522596,0.28240740740740744,0.7824074074074074,0.244631901840491,0.855491329479769,0.25951557093425603,0.6590909090909092,0.2676470588235298,0.7331081081081083,0.24999999999999956,0.49305555555555536,0.7771739130434783,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.708333333333333,0.6567164179104478,0.7340425531914896,0.1975138121546962,0.9221354716184849,0.6125000000000003,0.06250000000000044,0.4221105527638189,0.1064814814814814,0.662037037037037,0.2691717791411046,0.7745664739884397,0.5432525951557092,0.5965909090909092,0.020588235294117574,0.6114864864864864,0.4921875,0.4722222222222223,0.7445652173913044,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.625,0.5970149253731344,0.6117021276595747,0.26381215469613295,0.8235914749947246,0.375,0.2361111111111116,0.5326633165829147,0.22685185185185186,0.7731481481481481,0.23849693251533766,0.7283236994219655,0.4809688581314877,0.18749999999999956,0.1852941176470586,0.7668918918918921,0.5390624999999996,0.5486111111111116,0.703804347826087,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.45833333333333304,0.5074626865671642,0.667553191489362,0.3439226519337013,0.8033340367166069,0.4624999999999999,0.4236111111111116,0.31155778894472363,0.6064814814814814,0.5046296296296298,0.6924846625766872,0.5857418111753372,0.6055363321799305,0.35795454545454497,0.5205882352941176,0.685810810810811,0.31249999999999956,0.41666666666666696,0.6929347826086957,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.708333333333333,0.5970149253731344,0.7686170212765959,0.36049723756906094,0.8531335724836464,0.6125000000000003,0.2708333333333339,0.31155778894472363,0.3472222222222221,0.6481481481481484,0.6556748466257669,0.5202312138728327,0.22491349480968847,0.49999999999999956,0.32058823529411784,0.7736486486486487,0.32031249999999956,0.7013888888888893,0.6902173913043479,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.41791044776119407,0.3164893617021276,0.5870165745856353,0.22494197087993248,0.34375,0.6805555555555562,0.33165829145728654,0.6157407407407409,0.23148148148148184,0.5329754601226995,0.5587668593448942,0.4013840830449824,0.375,0.6852941176470586,0.36148648648648685,0.5703125000000004,0.18055555555555447,0.2907608695652174,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.625,0.7761194029850746,0.5531914893617018,0.41850828729281764,0.6351550960118169,0.5812500000000003,0.49305555555555625,0.4522613065326633,0.6712962962962963,0.6574074074074074,0.4961656441717792,0.7707129094412335,0.31487889273356373,0.5738636363636362,0.5500000000000003,0.5641891891891895,0.4140625,0.36805555555555536,0.6956521739130436,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.5416666666666665,0.6865671641791045,0.6835106382978724,0.4267955801104968,0.7495252162903566,0.5562499999999999,0.3194444444444451,0.3618090452261309,0.3935185185185184,0.662037037037037,0.28144171779141125,0.7167630057803471,0.6366782006920413,0.5170454545454546,0.3500000000000001,0.5979729729729732,0.38281249999999956,0.5,0.6521739130434783,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.375,0.5970149253731344,0.49468085106382986,0.27762430939226546,0.7216712386579447,0.4312499999999999,0.1250000000000009,0.47236180904522596,0.7916666666666667,0.7407407407407409,0.5391104294478528,0.6319845857418114,0.7024221453287196,0.44886363636363624,0.09705882352941186,0.4763513513513513,0.39062499999999956,0.44444444444444464,0.5896739130434783,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5416666666666665,0.5671641791044776,0.6569148936170213,0.38535911602209927,0.7617640852500528,0.4937499999999999,0.33333333333333437,0.21105527638190957,0.6898148148148147,0.4583333333333335,0.5881901840490797,0.6936416184971101,0.44290657439446357,0.5965909090909092,0.2264705882352942,0.36148648648648685,0.5859375,0.5138888888888893,0.6521739130434783,0.0,Made Tournament,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5416666666666665,0.4776119402985075,0.48404255319148914,0.8273480662983417,0.19244566364211857,0.5500000000000003,0.6250000000000004,0.4221105527638189,0.7453703703703705,0.47685185185185186,0.9133435582822083,0.4508670520231215,0.8685121107266431,0.5056818181818179,0.6441176470588239,0.6182432432432434,0.546875,0.729166666666667,0.4157608695652174,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.625,0.5373134328358209,0.7898936170212769,0.20856353591160248,0.9371175353450094,0.65625,0.0,0.33165829145728654,0.1157407407407407,0.4212962962962965,0.5145705521472392,0.7013487475915223,0.43598615916954997,0.5397727272727271,0.08529411764705896,0.7398648648648649,0.07812499999999911,0.4652777777777777,0.6766304347826088,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.5416666666666665,0.5373134328358209,0.375,0.5676795580110494,0.2953154673981852,0.3812500000000001,0.31250000000000044,0.2814070351758795,0.6157407407407409,0.46296296296296324,0.6311349693251533,0.6358381502890176,0.6262975778546711,0.3977272727272725,0.38529411764705923,0.44256756756756754,0.296875,0.520833333333333,0.46467391304347827,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.875,0.7164179104477612,0.9680851063829792,0.36602209944751385,0.934374340578181,0.7062500000000003,0.4236111111111116,0.08040201005025138,0.412037037037037,0.6990740740740742,0.8458588957055215,0.7321772639691717,0.12110726643598613,0.5909090909090908,0.4558823529411766,0.7601351351351351,0.4375,0.4652777777777777,0.798913043478261,0.0,Made Tournament,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.7761194029850746,0.9202127659574475,0.29972375690607755,0.942920447351762,0.7375000000000003,0.3402777777777781,0.3015075376884422,0.412037037037037,0.5555555555555558,0.5268404907975459,0.7360308285163779,0.25259515570934243,0.7159090909090908,0.3382352941176472,0.6925675675675675,0.46874999999999956,0.3472222222222223,0.8722826086956522,0.0,Made Tournament,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.7761194029850746,0.9707446808510642,0.35220994475138134,0.9392276851656467,1.0,0.44444444444444464,0.613065326633166,0.5509259259259258,0.8842592592592593,0.5084355828220859,0.4739884393063585,0.2906574394463666,0.8806818181818183,0.4617647058823531,0.9695945945945947,0.46093749999999956,0.520833333333333,0.7717391304347827,0.0,Made Tournament,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.746268656716418,0.8005319148936172,0.2941988950276242,0.9045157206161637,0.8000000000000003,0.21527777777777857,0.5427135678391959,0.3194444444444444,0.5092592592592595,0.5513803680981595,0.5934489402697496,0.17993079584775074,0.8636363636363633,0.25588235294117645,0.6047297297297298,0.28906249999999956,0.4097222222222223,0.7934782608695653,0.0,Made Tournament,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.6268656716417911,0.6382978723404253,0.21685082872928207,0.8696982485756488,0.3812500000000001,0.3263888888888897,0.3618090452261309,0.5231481481481484,0.6944444444444446,0.41641104294478537,0.6319845857418114,0.408304498269896,0.34090909090909083,0.2147058823529413,0.5168918918918917,0.703125,0.14583333333333215,0.6956521739130436,0.0,Made Tournament,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7916666666666665,0.6567164179104478,0.9734042553191493,0.35773480662983426,0.9385946402194556,0.9187500000000002,0.44444444444444464,0.2211055276381908,0.3564814814814816,0.3750000000000002,0.5636503067484664,0.17341040462427748,0.10726643598615904,0.9147727272727275,0.4911764705882353,0.7736486486486487,0.39843749999999956,0.7152777777777777,0.782608695652174,0.0,Made Tournament,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.958333333333333,0.8059701492537313,0.75,0.18093922651933747,0.9347963705423085,0.5500000000000003,0.2777777777777781,0.3919597989949748,0.7175925925925926,0.7731481481481481,0.5084355828220859,0.6358381502890176,0.36332179930795827,0.607954545454545,0.26176470588235334,0.46283783783783816,0.38281249999999956,0.44444444444444464,0.8260869565217392,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.7916666666666665,0.7761194029850746,0.8670212765957452,0.2444751381215471,0.9466132095378771,0.8000000000000003,0.09722222222222276,0.3618090452261309,0.19907407407407418,0.6481481481481484,0.31211656441717817,0.49325626204238926,0.21799307958477498,0.7784090909090904,0.1911764705882355,0.7128378378378377,0.14843749999999956,0.43055555555555536,0.7418478260869565,0.0,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.0,1.0,0.8776595744680855,0.017955801104972746,0.99831188014349,0.8875000000000002,0.0,0.27135678391959783,0.3842592592592595,0.550925925925926,0.32438650306748484,0.6705202312138732,0.17647058823529393,0.8920454545454541,0.0,0.7398648648648649,0.04687499999999911,0.6597222222222223,0.8940217391304348,0.33333333333325754,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.0,0.9552238805970149,0.962765957446809,0.1616022099447516,0.9863895336568895,0.5812500000000003,0.3263888888888897,0.27135678391959783,0.5231481481481484,1.0,0.25076687116564433,0.48940269749518306,0.3391003460207611,0.5909090909090908,0.30294117647058805,0.5574324324324325,0.42968749999999956,0.75,0.9130434782608696,0.33333333333325754,Made Tournament,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.875,0.8955223880597015,0.9760638297872344,0.2444751381215471,0.9713019624393332,0.8562500000000002,0.3263888888888897,0.4120603015075379,0.5231481481481484,0.7407407407407409,0.5391104294478528,0.554913294797688,0.2837370242214532,0.7386363636363638,0.24411764705882355,0.8885135135135136,0.5625,0.6527777777777786,0.9836956521739131,0.33333333333325754,Made Tournament,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,0.6865671641791045,0.8191489361702127,0.33839779005524884,0.8912217767461489,0.59375,0.5694444444444451,0.49246231155778886,0.4212962962962963,0.7592592592592593,0.28144171779141125,0.7514450867052027,0.4013840830449824,0.6477272727272725,0.6676470588235297,0.4898648648648649,0.39062499999999956,0.44444444444444464,0.7282608695652174,0.33333333333325754,Made Tournament,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.875,0.7761194029850746,0.8457446808510638,0.0897790055248624,0.9822747415066468,0.5750000000000002,0.16666666666666696,0.34170854271356776,0.7453703703703705,0.6481481481481484,0.5268404907975459,0.7167630057803471,0.422145328719723,0.5511363636363633,0.2676470588235298,0.5844594594594597,0.16406249999999956,0.5694444444444446,0.8586956521739131,0.33333333333325754,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0,0.9253731343283582,0.8909574468085109,0.1560773480662987,0.9760497995357671,0.65625,0.28472222222222276,0.2211055276381908,0.5787037037037037,0.712962962962963,0.41641104294478537,0.7437379576107901,0.4048442906574392,0.6988636363636362,0.4205882352941175,0.5439189189189189,0.17187499999999956,0.8125000000000009,0.9293478260869565,0.33333333333325754,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0,0.9552238805970149,0.8776595744680855,0.22513812154696122,0.9553703312935219,0.8187500000000001,0.20833333333333393,0.3618090452261309,0.587962962962963,0.662037037037037,0.5268404907975459,0.49325626204238926,0.15570934256055358,0.7897727272727271,0.2911764705882356,0.7263513513513513,0.21874999999999956,0.44444444444444464,0.8478260869565217,0.33333333333325754,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.875,0.746268656716418,0.6356382978723407,0.09254143646408863,0.9302595484279383,0.3062499999999999,0.14583333333333393,0.49246231155778886,1.0,0.7361111111111112,0.6556748466257669,0.7167630057803471,0.7854671280276815,0.3011363636363633,0.25,0.41554054054054035,0.17187499999999956,0.5277777777777777,0.7309782608695653,0.33333333333325754,Made Tournament,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.5416666666666665,0.4776119402985075,0.6382978723404253,0.35773480662983426,0.7696771470774425,0.5750000000000002,0.4375000000000009,0.3919597989949748,0.3842592592592595,0.3240740740740744,0.3673312883435582,0.38150289017341055,0.4013840830449824,0.6420454545454541,0.2735294117647058,0.46283783783783816,0.7578125000000004,0.5347222222222223,0.5434782608695652,0.33333333333325754,No Tournament,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5416666666666665,0.26865671641791045,0.44680851063829774,0.5649171270718227,0.372652458324541,0.40625,0.4513888888888893,0.6532663316582916,0.4305555555555558,0.5046296296296298,0.5697852760736195,0.597302504816956,0.3979238754325256,0.43749999999999956,0.3970588235294117,0.41554054054054035,0.5859375,0.6736111111111116,0.2853260869565218,0.33333333333325754,No Tournament,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.45833333333333304,0.35820895522388063,0.3138297872340421,0.34668508287292843,0.4516775691074066,0.375,0.6666666666666674,0.6231155778894473,1.0,0.24537037037037046,0.6188650306748467,0.19653179190751446,0.7508650519031139,0.3863636363636358,0.6558823529411764,0.4020270270270272,0.6015625,0.2638888888888884,0.3641304347826087,0.33333333333325754,No Tournament,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
